Gorilla Bäckerei;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Gorilla+B%C3%A4ckerei/data=!4m2!3m1!1s0x47a84fd03a7bc5d7:0x8631d881597562a2
Anima;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Anima/data=!4m2!3m1!1s0x47a84e46267a144b:0x6f9c3a2d2f288165
Broschek;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Broschek/data=!4m2!3m1!1s0x47a84f4c96493ac5:0x44d0fe96ef77fef2
Froschkönig;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Froschk%C3%B6nig/data=!4m2!3m1!1s0x47a84fbde1814663:0xa6b6858899a2fc94
Caligari;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Caligari/data=!4m2!3m1!1s0x47a84fbdfede9319:0xc0558d473533beec
Frieda Schlamassel;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Frieda+Schlamassel/data=!4m2!3m1!1s0x47a84fe5afc72243:0xc7620371a84757fe
Bürkner Eck;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/B%C3%BCrkner+Eck/data=!4m2!3m1!1s0x47a84fb593648a05:0x765a95e9e7804f42
Shōdo Udon Lab;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Sh%C5%8Ddo+Udon+Lab/data=!4m2!3m1!1s0x47a84f58f2626f2d:0xa29a4cdf2bff4e08
Motif Wein;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Motif+Wein/data=!4m2!3m1!1s0x47a84fb017567e57:0x93a4929d74a24f7e
Best Gemüse Kebap;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Best+Gem%C3%BCse+Kebap/data=!4m2!3m1!1s0x47a84f4705f0d5f5:0x62d5c5b1100264e6
Langbrett Berlin - patagonia® pro shop;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Langbrett+Berlin+-+patagonia%C2%AE+pro+shop/data=!4m2!3m1!1s0x47a851fb7f48a709:0x45cd0b838feee17a
Rotation Boutique / Nachhaltige Mode / Schallplatten;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Rotation+Boutique+%2F+Nachhaltige+Mode+%2F+Schallplatten/data=!4m2!3m1!1s0x47a8486a1ef1cd85:0xfb6240c1abc5d01f
Clash;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Clash/data=!4m2!3m1!1s0x47a850288a90cd5f:0xb9016fa31e1551a4
Wochenmarkt Winterfeldtplatz;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Wochenmarkt+Winterfeldtplatz/data=!4m2!3m1!1s0x47a85122871fcd99:0xab8849bdefd2b08b
Markthalle Neun;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Markthalle+Neun/data=!4m2!3m1!1s0x47a84e498056a6bd:0x9801fd632fa35512
Filmkunstbar Fitzcarraldo;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Filmkunstbar+Fitzcarraldo/data=!4m2!3m1!1s0x47a84fb526363121:0x2a7b031eec616459
W The Imbiss;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/W+The+Imbiss/data=!4m2!3m1!1s0x47a851fb7b6ad7ad:0x8a00b52781c096aa
NAUTA Berlin;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/NAUTA+Berlin/data=!4m2!3m1!1s0x47a851fb64bf43cf:0xc05af3f1ef5aaf3
Schwarze Pumpe;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Schwarze+Pumpe/data=!4m2!3m1!1s0x47a851fcb0b7f82f:0x84b260e33201dcbf
Kachellounge 54;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Kachellounge+54/data=!4m2!3m1!1s0x47a84fb00568b57b:0xb11e23d3cda43277
CASCAS RECORD;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/CASCAS+RECORD/data=!4m2!3m1!1s0x47a85137ea54356d:0xf48feabdfc092d2a
MELTING POINT Record Store;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/MELTING+POINT+Record+Store/data=!4m2!3m1!1s0x47a851fb5ecbcc7f:0x6835cae78d72c698
Café Morgenrot;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Caf%C3%A9+Morgenrot/data=!4m2!3m1!1s0x47a851fea5991793:0x364a9413910539e5
OYE Records;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/OYE+Records/data=!4m2!3m1!1s0x47a851fef343df4b:0xc5795c3e0837772b
Mustafa's Gemüse Kebap;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Mustafa's+Gem%C3%BCse+Kebap/data=!4m2!3m1!1s0x47a85029195b7e73:0xa934dc3108889d2f
Monsieur Ibrahim;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Monsieur+Ibrahim/data=!4m2!3m1!1s0x47a84fce570579a9:0xbbb8bf79586724fa
Umbras Kuriositätenkabinett;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Umbras+Kuriosit%C3%A4tenkabinett/data=!4m2!3m1!1s0x47a84fcbfcb9a2c5:0x24d4797ffe5c77ae
jaja;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/jaja/data=!4m2!3m1!1s0x47a84fbabf94b027:0x63612a484eff8a82
Unkompress;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Unkompress/data=!4m2!3m1!1s0x47a84f22305e6dc1:0xfb15c10f8764b8f1
La Maison Berlin;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/La+Maison+Berlin/data=!4m2!3m1!1s0x47a84f83a8f63ec3:0x8536a74dcee19291
Katz Orange;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Katz+Orange/data=!4m2!3m1!1s0x47a851ef983c6843:0x2aeec6d5f082e4a4
Fish Klub Berlin;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Fish+Klub+Berlin/data=!4m2!3m1!1s0x47a84fad23ee2809:0x6ea4aa0680c894ec
Superconscious Store;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Superconscious+Store/data=!4m2!3m1!1s0x47a851e4eaddf003:0x692bd733cd2b9923
Treptower Park;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Treptower+Park/data=!4m2!3m1!1s0x47a84f18c6d75659:0x8ef4c865e444e6dc
Bunker;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Bunker/data=!4m2!3m1!1s0x47a851c1fe0e7b63:0x90840be5b5fd038c
Berlinische Galerie;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Berlinische+Galerie/data=!4m2!3m1!1s0x47a84e2a78b01a35:0x57eadfcbf59b66f5
Sardinen Bar;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Sardinen+Bar/data=!4m2!3m1!1s0x47a85046b044a789:0x67a194e2c0f399b6
Puffer-Imbiss;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Puffer-Imbiss/data=!4m2!3m1!1s0x47a84fb787de0f09:0x5a2e4f52c0414bc7
Kebap with Attitude;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Kebap+with+Attitude/data=!4m2!3m1!1s0x47a851a55ab30001:0x7d196a2de628aa20
Maiyarap Berlin;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Maiyarap+Berlin/data=!4m2!3m1!1s0x47a84f2bf0301e25:0x4505915dbfa20f8f
Marafina;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Marafina/data=!4m2!3m1!1s0x47a84e58af58e021:0xbfe84a5fad8a9741
Knödelwirtschaft;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Kn%C3%B6delwirtschaft/data=!4m2!3m1!1s0x47a84fafb00a5ccf:0x93e67d2268d46ec2
Kater Blau;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Kater+Blau/data=!4m2!3m1!1s0x47a84e3b8cebdc1f:0x379649060b0ad6ec
Ketels Curry;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Ketels+Curry/data=!4m2!3m1!1s0x47a851effaa38ca3:0x32b9fa5f47933fa0
Weinblatt;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Weinblatt/data=!4m2!3m1!1s0x47a84fcbff7da445:0x2efec0ad9e5e53c2
Mauerpark;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Mauerpark/data=!4m2!3m1!1s0x47a8521d4779e777:0x944902ebdcf72c80
Sorrel;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Sorrel/data=!4m2!3m1!1s0x47a84f13540b9909:0x239f32dec6be8c6e
ZebraClub Kreuzberg;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/ZebraClub+Kreuzberg/data=!4m2!3m1!1s0x47a84fd79142c2df:0xaaa8959f94024f7e
St. Bart;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/St.+Bart/data=!4m2!3m1!1s0x47a84fc9424df4ad:0xc20c3e5da885e03e
Graefestraße;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Graefestra%C3%9Fe/data=!4m2!3m1!1s0x47a84fc968f92ae3:0x7318027ac4f9e9b5
The Sanctuary Berlin;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/The+Sanctuary+Berlin/data=!4m2!3m1!1s0x47a8515e2e7ac859:0x728fcdbb02f4b4df
HAPPENPAPPEN;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/HAPPENPAPPEN/data=!4m2!3m1!1s0x47b185fbdf1027f3:0x1cc6244a9a6d8f46
Populus Coffee;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Populus+Coffee/data=!4m2!3m1!1s0x47a84fb5a534374b:0x75077130bee141bb
Brammibal's Donuts (Maybachufer);beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Brammibal's+Donuts+(Maybachufer)/data=!4m2!3m1!1s0x47a84e00b7dada65:0x7f3acf5143e8e24d
La Brezza;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/La+Brezza/data=!4m2!3m1!1s0x47a84fd2717bdeb7:0x4db2601c5085c272
Rhinoçéros;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Rhino%C3%A7%C3%A9ros/data=!4m2!3m1!1s0x47a84dfb9355203f:0xa936c63543ce05c5
Lonely Hearts Cafe;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Lonely+Hearts+Cafe/data=!4m2!3m1!1s0x47a84fdb522b5007:0x3589bf33b39d7b14
odd café;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/odd+caf%C3%A9/data=!4m2!3m1!1s0x47a84da0c017c89d:0x78b9077968669137
otto;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/otto/data=!4m2!3m1!1s0x47a851ae851f6f73:0xc3d22039eef0de66
Tempelhofer Feld;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Tempelhofer+Feld/data=!4m2!3m1!1s0x47a84fe8f7d899eb:0x88898e99acbb718b
Le Balto;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Le+Balto/data=!4m2!3m1!1s0x47a84f6a2cac88f5:0x6ccd110c1ee5a49b
Mater | Pizzeria Verace in Berlin;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Mater+%7C+Pizzeria+Verace+in+Berlin/data=!4m2!3m1!1s0x47a84f040b07a735:0x311c630ed4786821
Dr Maury Wine Bar;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Dr+Maury+Wine+Bar/data=!4m2!3m1!1s0x47a8532ca37189cb:0x4e5d45b58b751278
Freundschaft;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Freundschaft/data=!4m2!3m1!1s0x47a8513abb9de725:0x2dd0b9ac899254a5
EZSRA;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/EZSRA/data=!4m2!3m1!1s0x47a84ffb1656405d:0x8f5c24a14c572bb6
SWAY;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/SWAY/data=!4m2!3m1!1s0x47a84f4fe2e76fc1:0xe0c170159b806989
ottorink weinbar;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/ottorink+weinbar/data=!4m2!3m1!1s0x47a84e3300acc003:0xf9ddb84a9411c664
Paul-Lincke-Ufer;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Paul-Lincke-Ufer/data=!4m2!3m1!1s0x47a84fb456b4bb5b:0xe388583f8433bc8
Renate;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Renate/data=!4m2!3m1!1s0x47a84e1e549f0fc7:0xbbaa9f30a90066b5
Maybachufer;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Maybachufer/data=!4m2!3m1!1s0x47a84fb4141dd94b:0x4870566ee5a917ea
Wasserturm Prenzlauer Berg;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Wasserturm+Prenzlauer+Berg/data=!4m2!3m1!1s0x47a84e03bbc0346f:0x2a7930b34807c774
Skalitzer Str.;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Skalitzer+Str./data=!4m2!3m1!1s0x47a84e4a80c6b06d:0x747dd0bc996b05fb
Mrs Robinson’s;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Mrs+Robinson%E2%80%99s/data=!4m2!3m1!1s0x47a8520094f1c457:0x4c4c5e0ed33bf0d2
FRIEDA;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/FRIEDA/data=!4m2!3m1!1s0x47a8536cc2e4b1db:0x46e22835fae90157
Barra;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Barra/data=!4m2!3m1!1s0x47a84f1a6edafd07:0xd69202b50b81a4ed
Kopps;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Kopps/data=!4m2!3m1!1s0x47a851e5e9e5282d:0xf0621735e2b74b11
Rosenthaler Str.;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Rosenthaler+Str./data=!4m2!3m1!1s0x47a851e156b32355:0xeb5e0ee5052b71e4
Saint George's English Bookstore;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Saint+George's+English+Bookstore/data=!4m2!3m1!1s0x47a84e0159dbccdf:0x677181bf65c5d15c
Holzmarkt 25;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Holzmarkt+25/data=!4m2!3m1!1s0x47a84e3963e235b5:0xb044835f7d3a94ec
Bohnengold;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Bohnengold/data=!4m2!3m1!1s0x47a84fdf3f484c81:0x39d5a37d52cf9e18
Club der Visionäre;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/Club+der+Vision%C3%A4re/data=!4m2!3m1!1s0x47a84e54f57a6bc9:0x2b21a748e28ac348
Stück;beide;Berlijn;;;;via Google-lijst 'Berlijn';https://www.google.com/maps/place/St%C3%BCck/data=!4m2!3m1!1s0x47a84fe9a21aa299:0x410a83323cba8776
La Bottega della Pizza;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/La+Bottega+della+Pizza/data=!4m2!3m1!1s0x47c3c47c3c217cd5:0x87c329599fea660b
Lucifer Lives;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Lucifer+Lives/data=!4m2!3m1!1s0x47c3c535805872dd:0x733fdf4754fff78f
Au Soleil;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Au+Soleil/data=!4m2!3m1!1s0x47c3c47852a80659:0xaa8c2177f017472a
Fight Club;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Fight+Club/data=!4m2!3m1!1s0x47c3c581942f2b05:0xc012c7c0c23ed1f3
L'Amère à Boire Saint-Gilles;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/L'Am%C3%A8re+%C3%A0+Boire+Saint-Gilles/data=!4m2!3m1!1s0x47c3c50410b5ec9f:0x9f95f89177318c25
Le Verschueren;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Le+Verschueren/data=!4m2!3m1!1s0x47c3c466326054eb:0xbcaa1e7f9aa29d3f
Osteria Bolognese;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Osteria+Bolognese/data=!4m2!3m1!1s0x47c3c48f78263893:0x326e420d58f3ad9e
Marcella;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Marcella/data=!4m2!3m1!1s0x47c3c5c784d772cd:0x77b10d1e3895b14f
Chez Richard;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Chez+Richard/data=!4m2!3m1!1s0x47c3c47c49c0e881:0x2d1d50f8fab8f3c1
Fish Tank;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Fish+Tank/data=!4m2!3m1!1s0x47c3c5ce772c7aa7:0x227b983704472d7f
Supra bailly;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Supra+bailly/data=!4m2!3m1!1s0x47c3c4f4b8a905ab:0xc4613e729213215e
Au bon bol;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Au+bon+bol/data=!4m2!3m1!1s0x47c3c3879f116299:0x8fea932e6f8311e0
Goupil Le Fol;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Goupil+Le+Fol/data=!4m2!3m1!1s0x47c3c47f29e8228f:0x4e5a4312bcaec492
Barracuda;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Barracuda/data=!4m2!3m1!1s0x47c3c5cffc267d11:0x6c2ebefad1a815d0
Karma Kitchen;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Karma+Kitchen/data=!4m2!3m1!1s0x47c3c3ded363bf2f:0x30edb311ebf2e55a
KFK Hope;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/KFK+Hope/data=!4m2!3m1!1s0x47c3c371dcba5123:0x72561cd483c1b086
Le Cheval Marin;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Le+Cheval+Marin/data=!4m2!3m1!1s0x47c3c3a51e25adf9:0x4b29b9f9ab4318d8
Le Petit Lion;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Le+Petit+Lion/data=!4m2!3m1!1s0x47c3c464c616e459:0xcef2ec5c5101c5be
Buca di Bacco;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Buca+di+Bacco/data=!4m2!3m1!1s0x47c3c36c32ec78f5:0xb94fad5f4c3273bf
Achille;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Achille/data=!4m2!3m1!1s0x47c3c30536036aeb:0x9fb5d9dd78f725a
L'Estaminet;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/L'Estaminet/data=!4m2!3m1!1s0x47c3c370453aa42d:0x1f7388d9c0dfa296
Bar Des Amis;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Bar+Des+Amis/data=!4m2!3m1!1s0x47c3c387c7cc7819:0x492beb7e25ef3511
L'Archiduc;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/L'Archiduc/data=!4m2!3m1!1s0x47c3c387ec0ac0f9:0x634155798db69789
Le Bain des Dames;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Le+Bain+des+Dames/data=!4m2!3m1!1s0x47c3c5cbc619ef9f:0xec8cb88fa81ffbe0
Restaurant O'Syrie;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Restaurant+O'Syrie/data=!4m2!3m1!1s0x47c3c3e40709ea4f:0x4e9b60fd4f092873
Kiosk Radio;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Kiosk+Radio/data=!4m2!3m1!1s0x47c3c5a408028227:0xe9a4f784cf8972a1
Daringman;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Daringman/data=!4m2!3m1!1s0x47c3c38882a9d979:0x55e049e2dc1be3ea
Barbeton;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Barbeton/data=!4m2!3m1!1s0x47c3c388e193c8c3:0x290a5248f3a7507e
Brasserie de la Senne;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Brasserie+de+la+Senne/data=!4m2!3m1!1s0x47c3c1583af6dd47:0x71069920f4d6a3d2
Le Belgica;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Le+Belgica/data=!4m2!3m1!1s0x47c3c478f206ceef:0x6f057f89c521170a
Parckfarm;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Parckfarm/data=!4m2!3m1!1s0x47c3c3be1af080a1:0x9fda2e7814db452f
Certo;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Certo/data=!4m2!3m1!1s0x47c3c57e92578d11:0xb393e464a609eaef
L'Athénée;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/L'Ath%C3%A9n%C3%A9e/data=!4m2!3m1!1s0x47c3c48fa61b7a71:0x7ee31c65a5b5c0f8
Bonnefooi;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Bonnefooi/data=!4m2!3m1!1s0x47c3c47888aa3f6f:0xd333ec7d5a9b3e26
Zebra;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Zebra/data=!4m2!3m1!1s0x47c3c4787577d1e9:0x15842c73efdd951c
Mappa Mundo;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Mappa+Mundo/data=!4m2!3m1!1s0x47c3c387f46c82cf:0xe097354e07ca36af
Caberdouche;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Caberdouche/data=!4m2!3m1!1s0x47c3c37dcaa2a175:0xbd3a119a722ce879
Toukoul;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Toukoul/data=!4m2!3m1!1s0x47c3c38690faa8d5:0xa33278e00f1bd911
Knees to Chin;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Knees+to+Chin/data=!4m2!3m1!1s0x47c3c3862a6d5dbf:0xf5cda2a6291b4222
Roskam;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Roskam/data=!4m2!3m1!1s0x47c3c3862c9a6655:0xdf22c3c01d5c521c
Fin De Siecle;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Fin+De+Siecle/data=!4m2!3m1!1s0x47c3c387efb8839d:0x2ea70798a4083b6e
Madame Moustache;beide;Brussel;Brussel;;;via Google-lijst 'Brussel';https://www.google.com/maps/place/Madame+Moustache/data=!4m2!3m1!1s0x47c3c38645161d2d:0x5f14c383efde897b
Ábaco Libros y Café;beide;;;;;via Google-lijst 'Colombia';https://www.google.com/maps/place/%C3%81baco+Libros+y+Caf%C3%A9/data=!4m2!3m1!1s0x8ef62fa02b492395:0xd76bd89aaadff9a7
Son Havana Poblado;beide;;;;;via Google-lijst 'Colombia';https://www.google.com/maps/place/Son+Havana+Poblado/data=!4m2!3m1!1s0x8e44292e6cf4ad6f:0x4a7c164ea1aef958
Plaza Botero - Medellín, Antioquia;beide;;;;;via Google-lijst 'Colombia';https://www.google.com/maps/place/Plaza+Botero+-+Medell%C3%ADn,+Antioquia/data=!4m2!3m1!1s0x8e4428fecb4dff77:0x2e5a7e51ab929892
Leticia;beide;;;;;via Google-lijst 'Colombia';https://www.google.com/maps/place/Leticia/data=!4m2!3m1!1s0x91f2f14c36488fbf:0xd9b14597a7c636c0
Lake Otún;beide;;;;;via Google-lijst 'Colombia';https://www.google.com/maps/place/Lake+Ot%C3%BAn/data=!4m2!3m1!1s0x8e38997471d6b4b5:0xedcc60d567379bd1
Helena Adentro "la casa rosada";beide;;;;;via Google-lijst 'Colombia';https://www.google.com/maps/place/Helena+Adentro+%22la+casa+rosada%22/data=!4m2!3m1!1s0x8e3889727345ed25:0x8aad1b6bb4e72c09
Jardín;beide;;;;;via Google-lijst 'Colombia';https://www.google.com/maps/place/Jard%C3%ADn/data=!4m2!3m1!1s0x8e46539d25362181:0xe1e546c17dd13fbc
Cepitá;beide;;;;;via Google-lijst 'Colombia';https://www.google.com/maps/place/Cepit%C3%A1/data=!4m2!3m1!1s0x8e69b37281afcc19:0x5f33b4912631d104
Cascada Manchego;beide;;;;;via Google-lijst 'Colombia';https://www.google.com/maps/place/Cascada+Manchego/data=!4m2!3m1!1s0x8e69b761ab8661ff:0xd07a157d82cafe1c
Manto De La Virgen;beide;;;;;via Google-lijst 'Colombia';https://www.google.com/maps/place/Manto+De+La+Virgen/data=!4m2!3m1!1s0x8e6a0e2910a09d89:0x913a078da52a7d5e
Múcura;beide;;;;;via Google-lijst 'Colombia';https://www.google.com/maps/place/M%C3%BAcura/data=!4m2!3m1!1s0x8e585a9e2085b2df:0xaf248dd71b0279d2
Cocoravallei;beide;;;;;via Google-lijst 'Colombia';https://www.google.com/maps/place/Cocoravallei/data=!4m2!3m1!1s0x8e38924a03c5355b:0x8d19427653a3da27
Puerto Nariño;beide;;;;;via Google-lijst 'Colombia';https://www.google.com/maps/place/Puerto+Nari%C3%B1o/data=!4m2!3m1!1s0x91f20bccc846966b:0x3392e96a72f11550
San Cipriano;beide;;;;;via Google-lijst 'Colombia';https://www.google.com/maps/place/San+Cipriano/data=!4m2!3m1!1s0x8e37399ed80a1281:0x87a20b222130b086
Playa Juan De Dios;beide;;;;;via Google-lijst 'Colombia';https://www.google.com/maps/place/Playa+Juan+De+Dios/data=!4m2!3m1!1s0x8e36dc4300981f2f:0x15bd3662c82afcaa
